DEBUG 2023-08-23 18:05:52,829 base Asynchronous middleware Agronomy.middleware.PreventGoogleOauthMiddleware adapted.
DEBUG 2023-08-23 18:05:54,713 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\error.py first seen with mtime 1690721537.8504188
DEBUG 2023-08-23 18:05:54,714 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\multidict\_compat.py first seen with mtime 1690721537.268353
DEBUG 2023-08-23 18:05:54,715 autoreload File C:\Users\Asif\PycharmProjects\Capstone\Agronomy\Agronomy\asgi.py first seen with mtime 1691481354.5409446
DEBUG 2023-08-23 18:05:54,715 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\__init__.py first seen with mtime 1690721537.8464296
DEBUG 2023-08-23 18:05:54,716 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\tcp_helpers.py first seen with mtime 1690721537.4973328
DEBUG 2023-08-23 18:05:54,717 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\log.py first seen with mtime 1690721537.4903498
DEBUG 2023-08-23 18:05:54,717 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\abstract\updateable_api_resource.py first seen with mtime 1690721537.8793418
DEBUG 2023-08-23 18:05:54,717 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\http_parser.py first seen with mtime 1690721537.486486
DEBUG 2023-08-23 18:05:54,718 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\abstract\__init__.py first seen with mtime 1690721537.8723605
DEBUG 2023-08-23 18:05:54,719 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\yarl\__init__.py first seen with mtime 1690721537.3804715
DEBUG 2023-08-23 18:05:54,719 autoreload File C:\Users\Asif\AppData\Roaming\Python\Python311\site-packages\channels\consumer.py first seen with mtime 1691220504.599516
DEBUG 2023-08-23 18:05:54,720 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\yarl\_url.py first seen with mtime 1690721537.386458
DEBUG 2023-08-23 18:05:54,720 autoreload File C:\Users\Asif\AppData\Roaming\Python\Python311\site-packages\channels\security\websocket.py first seen with mtime 1691220504.620438
DEBUG 2023-08-23 18:05:54,721 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\cookiejar.py first seen with mtime 1690721537.4815056
DEBUG 2023-08-23 18:05:54,721 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\client.py first seen with mtime 1690721537.4765122
DEBUG 2023-08-23 18:05:54,721 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\multidict\_multidict_base.py first seen with mtime 1690721537.271346
DEBUG 2023-08-23 18:05:54,723 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\image.py first seen with mtime 1690721537.8693686
DEBUG 2023-08-23 18:05:54,723 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\chat_completion.py first seen with mtime 1690721537.8613896
DEBUG 2023-08-23 18:05:54,724 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\http_exceptions.py first seen with mtime 1690721537.4854617
DEBUG 2023-08-23 18:05:54,724 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\openai_object.py first seen with mtime 1690721537.8524137
DEBUG 2023-08-23 18:05:54,725 autoreload File C:\Users\Asif\AppData\Roaming\Python\Python311\site-packages\channels\middleware.py first seen with mtime 1691220504.6054785
DEBUG 2023-08-23 18:05:54,726 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\customer.py first seen with mtime 1690721537.8623867
DEBUG 2023-08-23 18:05:54,727 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\moderation.py first seen with mtime 1690721537.871363
DEBUG 2023-08-23 18:05:54,728 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\embedding.py first seen with mtime 1690721537.865379
DEBUG 2023-08-23 18:05:54,729 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\engine.py first seen with mtime 1690721537.8663764
DEBUG 2023-08-23 18:05:54,729 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\django\contrib\sessions\backends\db.py first seen with mtime 1692556068.7605233
DEBUG 2023-08-23 18:05:54,732 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\file.py first seen with mtime 1690721537.868371
DEBUG 2023-08-23 18:05:54,732 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\openai_response.py first seen with mtime 1690721537.853411
DEBUG 2023-08-23 18:05:54,732 autoreload File C:\Users\Asif\AppData\Roaming\Python\Python311\site-packages\channels\auth.py first seen with mtime 1691220504.5984979
DEBUG 2023-08-23 18:05:54,734 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\client_ws.py first seen with mtime 1690721537.4795065
DEBUG 2023-08-23 18:05:54,734 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\http_websocket.py first seen with mtime 1690721537.487723
DEBUG 2023-08-23 18:05:54,734 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\typedefs.py first seen with mtime 1690721537.499328
DEBUG 2023-08-23 18:05:54,735 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\frozenlist\__init__.py first seen with mtime 1690721537.318274
DEBUG 2023-08-23 18:05:54,736 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\__init__.py first seen with mtime 1690721537.4602573
DEBUG 2023-08-23 18:05:54,737 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\payload_streamer.py first seen with mtime 1690721537.4933436
DEBUG 2023-08-23 18:05:54,739 autoreload File C:\Users\Asif\AppData\Roaming\Python\Python311\site-packages\channels\layers.py first seen with mtime 1691220504.6044812
DEBUG 2023-08-23 18:05:54,739 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\multipart.py first seen with mtime 1690721537.4913487
DEBUG 2023-08-23 18:05:54,740 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\fine_tune.py first seen with mtime 1690721537.868371
DEBUG 2023-08-23 18:05:54,741 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\completion.py first seen with mtime 1690721537.8623867
DEBUG 2023-08-23 18:05:54,743 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\version.py first seen with mtime 1690721537.8574007
DEBUG 2023-08-23 18:05:54,743 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\abc.py first seen with mtime 1690721537.4745162
DEBUG 2023-08-23 18:05:54,743 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\django\core\asgi.py first seen with mtime 1692556069.3349617
DEBUG 2023-08-23 18:05:54,745 autoreload File C:\Users\Asif\AppData\Roaming\Python\Python311\site-packages\channels\utils.py first seen with mtime 1691220504.6104648
DEBUG 2023-08-23 18:05:54,747 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\abstract\engine_api_resource.py first seen with mtime 1690721537.8763494
DEBUG 2023-08-23 18:05:54,748 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\payload.py first seen with mtime 1690721537.4913487
DEBUG 2023-08-23 18:05:54,750 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\http_writer.py first seen with mtime 1690721537.4880452
DEBUG 2023-08-23 18:05:54,750 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\streams.py first seen with mtime 1690721537.4963357
DEBUG 2023-08-23 18:05:54,751 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\model.py first seen with mtime 1690721537.870366
DEBUG 2023-08-23 18:05:54,751 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\base_protocol.py first seen with mtime 1690721537.4754877
DEBUG 2023-08-23 18:05:54,752 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\client_proto.py first seen with mtime 1690721537.4774823
DEBUG 2023-08-23 18:05:54,754 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\error_object.py first seen with mtime 1690721537.8673735
DEBUG 2023-08-23 18:05:54,754 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\multidict\_multidict.cp311-win_amd64.pyd first seen with mtime 1690721537.269372
DEBUG 2023-08-23 18:05:54,760 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\abstract\nested_resource_class_methods.py first seen with mtime 1690721537.878344
DEBUG 2023-08-23 18:05:54,761 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\django\middleware\clickjacking.py first seen with mtime 1692556069.7199316
DEBUG 2023-08-23 18:05:54,761 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\http.py first seen with mtime 1690721537.4844913
DEBUG 2023-08-23 18:05:54,762 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\util.py first seen with mtime 1690721537.855406
DEBUG 2023-08-23 18:05:54,762 autoreload File C:\Users\Asif\AppData\Roaming\Python\Python311\site-packages\channels\generic\websocket.py first seen with mtime 1691220504.6144545
DEBUG 2023-08-23 18:05:54,762 autoreload File C:\Users\Asif\PycharmProjects\Capstone\Agronomy\pages\consumers.py first seen with mtime 1691467837.4324281
DEBUG 2023-08-23 18:05:54,763 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\hdrs.py first seen with mtime 1690721537.482469
DEBUG 2023-08-23 18:05:54,763 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\edit.py first seen with mtime 1690721537.864382
DEBUG 2023-08-23 18:05:54,764 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\formdata.py first seen with mtime 1690721537.482469
DEBUG 2023-08-23 18:05:54,764 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\audio.py first seen with mtime 1690721537.860392
DEBUG 2023-08-23 18:05:54,765 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\_http_parser.cp311-win_amd64.pyd first seen with mtime 1690721537.4685082
DEBUG 2023-08-23 18:05:54,765 autoreload File C:\Users\Asif\AppData\Roaming\Python\Python311\site-packages\channels\sessions.py first seen with mtime 1691220504.6074731
DEBUG 2023-08-23 18:05:54,765 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\multidict\__init__.py first seen with mtime 1690721537.2653832
DEBUG 2023-08-23 18:05:54,767 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\multidict\_abc.py first seen with mtime 1690721537.2673833
DEBUG 2023-08-23 18:05:54,767 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\deployment.py first seen with mtime 1690721537.8633842
DEBUG 2023-08-23 18:05:54,769 autoreload File C:\Users\Asif\AppData\Roaming\Python\Python311\site-packages\channels\generic\__init__.py first seen with mtime 1691220504.6124601
DEBUG 2023-08-23 18:05:54,771 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\resolver.py first seen with mtime 1690721537.4953382
DEBUG 2023-08-23 18:05:54,772 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_requestor.py first seen with mtime 1690721537.8484242
DEBUG 2023-08-23 18:05:54,773 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\abstract\createable_api_resource.py first seen with mtime 1690721537.8743556
DEBUG 2023-08-23 18:05:54,773 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\_http_writer.cp311-win_amd64.pyd first seen with mtime 1690721537.4705012
DEBUG 2023-08-23 18:05:54,774 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\api_resources\abstract\api_resource.py first seen with mtime 1690721537.873358
DEBUG 2023-08-23 18:05:54,775 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\datalib\common.py first seen with mtime 1690721537.8823335
DEBUG 2023-08-23 18:05:54,775 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\openai\datalib\numpy_helper.py first seen with mtime 1690721537.8833308
DEBUG 2023-08-23 18:05:54,776 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\async_timeout\__init__.py first seen with mtime 1690721537.351186
DEBUG 2023-08-23 18:05:54,777 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiosignal\__init__.py first seen with mtime 1690721537.4323263
DEBUG 2023-08-23 18:05:54,777 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\frozenlist\_frozenlist.cp311-win_amd64.pyd first seen with mtime 1690721537.3202689
DEBUG 2023-08-23 18:05:54,778 autoreload File C:\Users\Asif\AppData\Roaming\Python\Python311\site-packages\channels\db.py first seen with mtime 1691220504.6004913
DEBUG 2023-08-23 18:05:54,780 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\_websocket.cp311-win_amd64.pyd first seen with mtime 1690721537.472528
DEBUG 2023-08-23 18:05:54,781 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\_helpers.cp311-win_amd64.pyd first seen with mtime 1690721537.464246
DEBUG 2023-08-23 18:05:54,783 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\tracing.py first seen with mtime 1690721537.4983304
DEBUG 2023-08-23 18:05:54,783 autoreload File C:\Program Files\Python\Python311\Lib\site-packages\aiohttp\client_reqrep.py first seen with mtime 1690721537.4785063
DEBUG 2023-08-23 18:05:54,784 autoreload File C:\Users\Asif\AppData\Roaming\Python\Python311\site-packages\channels\security\__init__.py first seen with mtime 1691220504.6194408
